session_id,frame_index,timestamp,gesture,gesture_label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
20251122_132420,0,2025-11-22T13:24:23.675574,REST,REST,0.4643750786781311,0.4918358325958252,-0.5549700260162354,0.9992282390594482,0.47566312551498413,0.4682464301586151,-0.5226210951805115,0.997912585735321,0.48220953345298767,0.4693186581134796,-0.5228230953216553,0.9978905320167542,0.48806101083755493,0.4712322950363159,-0.5229183435440063,0.9976929426193237,0.45573773980140686,0.46959608793258667,-0.5235400795936584,0.9979857206344604,0.44959673285484314,0.47176218032836914,-0.5237271785736084,0.9982069730758667,0.444126695394516,0.4737855792045593,-0.5239743590354919,0.9983916878700256,0.4993436932563782,0.49271172285079956,-0.34426116943359375,0.9962829947471619,0.4392722249031067,0.49384090304374695,-0.3437453806400299,0.997173547744751,0.4791402816772461,0.5301362872123718,-0.49029141664505005,0.9994710087776184,0.45166778564453125,0.5282620787620544,-0.4904835820198059,0.9995442032814026,0.5597541928291321,0.7107239961624146,-0.2410704344511032,0.9945652484893799,0.3755313456058502,0.7190662622451782,-0.2158302366733551,0.9969176054000854,0.5874937176704407,0.9438483119010925,-0.2516293525695801,0.8287376761436462,0.34470564126968384,0.9515631794929504,-0.1738702356815338,0.8599904179573059,0.6171650886535645,1.0870376825332642,-0.4172232747077942,0.33183062076568604,0.30708569288253784,1.1272155046463013,-0.3342660069465637,0.4557119607925415,0.6291276216506958,1.1314750909805298,-0.46603959798812866,0.2687888741493225,0.2952418327331543,1.1774570941925049,-0.373542457818985,0.3966537415981293,0.6185270547866821,1.129621982574463,-0.4942079484462738,0.33295759558677673,0.30074864625930786,1.1712336540222168,-0.4266969561576843,0.4905247092247009,0.608072817325592,1.1128969192504883,-0.4337800443172455,0.32425737380981445,0.3120335042476654,1.1541519165039062,-0.3602670729160309,0.46991822123527527,0.50713050365448,1.102624535560608,-0.025172779336571693,0.13125315308570862,0.4037739634513855,1.1035280227661133,0.026117641478776932,0.145216166973114,0.5053696036338806,1.2633785009384155,-0.22811810672283173,0.191233292222023,0.41112715005874634,1.3107657432556152,-0.14814116060733795,0.10445959120988846,0.5068992972373962,1.5820746421813965,0.058201003819704056,0.00938830990344286,0.38328003883361816,1.58413565158844,0.0793636366724968,0.006944949273020029,0.508240282535553,1.6332753896713257,0.07329428941011429,0.004178123082965612,0.37432950735092163,1.6327646970748901,0.09255939722061157,0.009337055496871471,0.4999130368232727,1.665930986404419,-0.14268697798252106,0.01010682713240385,0.39084187150001526,1.65195894241333,-0.1435556411743164,0.02350783348083496
20251122_132420,1,2025-11-22T13:24:23.724107,REST,REST,0.4657471179962158,0.49199122190475464,-0.5637892484664917,0.9992959499359131,0.47693467140197754,0.46832284331321716,-0.5325654745101929,0.9980853796005249,0.4832635819911957,0.4694516360759735,-0.5327082872390747,0.9980705976486206,0.4889860153198242,0.47137874364852905,-0.5327979922294617,0.9978882670402527,0.45584648847579956,0.46958038210868835,-0.5326193571090698,0.9981476068496704,0.4495854377746582,0.4716874063014984,-0.5326867699623108,0.9983522891998291,0.44377660751342773,0.4737379252910614,-0.5329538583755493,0.9985123872756958,0.49946585297584534,0.492709219455719,-0.3504488170146942,0.9965910911560059,0.43748244643211365,0.4938965141773224,-0.3437812924385071,0.9973891973495483,0.4800146222114563,0.5309799909591675,-0.49791598320007324,0.9995157122612,0.4521622061729431,0.5294869542121887,-0.49554839730262756,0.9995796084403992,0.5630505084991455,0.7099422216415405,-0.25518766045570374,0.9950777292251587,0.3746376633644104,0.7200160622596741,-0.22571346163749695,0.9971705079078674,0.5899258255958557,0.9529238343238831,-0.2655124068260193,0.8276715874671936,0.34317949414253235,0.9653278589248657,-0.1843670904636383,0.8564454317092896,0.6190797090530396,1.1592216491699219,-0.47637033462524414,0.31576088070869446,0.3061445653438568,1.1738349199295044,-0.384036123752594,0.433495432138443,0.6357750296592712,1.223557472229004,-0.538532555103302,0.25097590684890747,0.29103487730026245,1.2317309379577637,-0.4339715838432312,0.3693220019340515,0.6188681125640869,1.2342568635940552,-0.5744749307632446,0.3144013583660126,0.30041080713272095,1.2373309135437012,-0.49423831701278687,0.4598551094532013,0.6083404421806335,1.2075005769729614,-0.49854978919029236,0.30639785528182983,0.3113696575164795,1.2142878770828247,-0.4140879213809967,0.4424411654472351,0.5232046842575073,1.1273623704910278,-0.042399533092975616,0.12156186997890472,0.4056892395019531,1.1361608505249023,0.04396037012338638,0.13440978527069092,0.5196090340614319,1.4503921270370483,0.03382185474038124,0.17261247336864471,0.4122965931892395,1.465623140335083,0.20753081142902374,0.09414008259773254,0.5186834335327148,1.7371071577072144,0.42422327399253845,0.008482124656438828,0.40562719106674194,1.7535874843597412,0.5817548632621765,0.006262548733502626,0.521551251411438,1.791515588760376,0.44880515336990356,0.003779996419325471,0.40312761068344116,1.8104541301727295,0.6106521487236023,0.008427232503890991,0.5019699335098267,1.841792345046997,0.198487788438797,0.009129943326115608,0.4200807511806488,1.8516372442245483,0.34876352548599243,0.0212053582072258
20251122_132420,2,2025-11-22T13:24:23.772095,REST,REST,0.46782732009887695,0.49363940954208374,-0.5889013409614563,0.9993565082550049,0.47883692383766174,0.4705580472946167,-0.5587552189826965,0.998244047164917,0.4847780168056488,0.4717060923576355,-0.5589054822921753,0.9982331395149231,0.49071234464645386,0.473345011472702,-0.5590014457702637,0.998065710067749,0.45656052231788635,0.4704398810863495,-0.5591273307800293,0.9982970952987671,0.4498870372772217,0.472159206867218,-0.5591804385185242,0.9984861612319946,0.4438348710536957,0.474074125289917,-0.5594406127929688,0.9986271262168884,0.4999009072780609,0.4928460717201233,-0.3701098561286926,0.9968730807304382,0.4370136857032776,0.49396994709968567,-0.360629677772522,0.9975996017456055,0.48120927810668945,0.5330790281295776,-0.5198872685432434,0.9995565414428711,0.45331746339797974,0.5327194929122925,-0.5173869729042053,0.9996129870414734,0.5659483671188354,0.7100253701210022,-0.2670484781265259,0.9955253601074219,0.37430673837661743,0.7202433347702026,-0.24210330843925476,0.9973918795585632,0.5921202301979065,0.9609051942825317,-0.2690219283103943,0.8224538564682007,0.3425840735435486,0.969051718711853,-0.19544997811317444,0.854627251625061,0.623685359954834,1.1769275665283203,-0.4838597774505615,0.3025549352169037,0.3070918619632721,1.1740305423736572,-0.4061107039451599,0.4150908887386322,0.6422222852706909,1.2416132688522339,-0.5477381944656372,0.23607474565505981,0.2915494441986084,1.2318803071975708,-0.4581546187400818,0.3458026945590973,0.6228418350219727,1.2507909536361694,-0.5851472616195679,0.2990948259830475,0.30375152826309204,1.2346943616867065,-0.518761396408081,0.43378108739852905,0.6119458675384521,1.2239240407943726,-0.5071345567703247,0.29230964183807373,0.3135920464992523,1.2120689153671265,-0.43638959527015686,0.4193709194660187,0.5296152830123901,1.1375726461410522,-0.04680965095758438,0.11163123697042465,0.4078812599182129,1.1492717266082764,0.04834593087434769,0.12358595430850983,0.5281728506088257,1.4753631353378296,0.0479259192943573,0.1557689905166626,0.416595458984375,1.4927716255187988,0.2078189104795456,0.08484318107366562,0.5279513001441956,1.7666549682617188,0.448544442653656,0.007668567821383476,0.41920632123947144,1.7852791547775269,0.5795900225639343,0.005647730082273483,0.5315054655075073,1.8204766511917114,0.47368770837783813,0.0034214104525744915,0.417940616607666,1.841576099395752,0.60884028673172,0.007609537802636623,0.5077470541000366,1.8731309175491333,0.21799305081367493,0.00824622344225645,0.4362208843231201,1.8858855962753296,0.3367651104927063,0.01913950778543949
20251122_132420,3,2025-11-22T13:24:23.819448,REST,REST,0.4690627455711365,0.49414584040641785,-0.601932168006897,0.9994150996208191,0.47994035482406616,0.4717877209186554,-0.5714126825332642,0.9983999133110046,0.48585253953933716,0.4730522930622101,-0.5715266466140747,0.9983927011489868,0.4919843077659607,0.47462594509124756,-0.5715993642807007,0.9982393980026245,0.45673125982284546,0.4709169268608093,-0.5721577405929565,0.9984460473060608,0.4499116837978363,0.47258296608924866,-0.5721936225891113,0.998619556427002,0.44380027055740356,0.4745476543903351,-0.5724436640739441,0.9987432360649109,0.5006110072135925,0.4931928515434265,-0.3810775876045227,0.9971517324447632,0.4363952577114105,0.4946206510066986,-0.37290605902671814,0.9978083968162537,0.4823572039604187,0.5336002111434937,-0.5326114892959595,0.9995957016944885,0.454031378030777,0.5339606404304504,-0.5305896997451782,0.999645471572876,0.5671910047531128,0.7102871537208557,-0.27705198526382446,0.9959363341331482,0.3739831745624542,0.7203100323677063,-0.25861045718193054,0.9976050853729248,0.5923566818237305,0.9679787755012512,-0.2740095257759094,0.8156817555427551,0.34169453382492065,0.9733456373214722,-0.2097029685974121,0.8486661314964294,0.6225125193595886,1.1856621503829956,-0.484993040561676,0.2870922088623047,0.30647462606430054,1.1766126155853271,-0.4160855710506439,0.3953306972980499,0.6420643925666809,1.2517205476760864,-0.5478435158729553,0.2211579978466034,0.2894357442855835,1.2344341278076172,-0.4675433039665222,0.3235352635383606,0.6196140646934509,1.2594355344772339,-0.584559977054596,0.28346848487854004,0.3030179738998413,1.2393440008163452,-0.5292130708694458,0.4087955951690674,0.6094383001327515,1.2312456369400024,-0.5080073475837708,0.27758148312568665,0.31277406215667725,1.216268539428711,-0.447083055973053,0.3975018858909607,0.53184574842453,1.1456958055496216,-0.04624748229980469,0.10211198776960373,0.4081800878047943,1.1567578315734863,0.04780685156583786,0.11315294355154037,0.529741108417511,1.485469102859497,0.04991041123867035,0.1404491513967514,0.4173475205898285,1.5021800994873047,0.21722081303596497,0.0764257088303566,0.5285151600837708,1.7791409492492676,0.4443577229976654,0.006929380819201469,0.41828352212905884,1.7980389595031738,0.5961328148841858,0.00509004108607769,0.5319668054580688,1.8335827589035034,0.46859025955200195,0.003096215194091201,0.41635870933532715,1.8553931713104248,0.6257901787757874,0.006864228285849094,0.5080655217170715,1.8857828378677368,0.2086542397737503,0.007447441574186087,0.4346327781677246,1.8984990119934082,0.3505744934082031,0.01726238988339901
20251122_132420,4,2025-11-22T13:24:23.867448,REST,REST,0.4693869650363922,0.4947953224182129,-0.5918310284614563,0.9994627833366394,0.48051148653030396,0.4728167951107025,-0.5605960488319397,0.9985270500183105,0.4865083694458008,0.47409266233444214,-0.5607436299324036,0.9985226988792419,0.4927663803100586,0.4755755066871643,-0.5608251094818115,0.9983817934989929,0.4567840099334717,0.47131064534187317,-0.5612558126449585,0.9985671639442444,0.44992130994796753,0.4728357195854187,-0.5613477230072021,0.9987280964851379,0.4437893331050873,0.4747406542301178,-0.5615965127944946,0.9988380074501038,0.5012832283973694,0.4936067461967468,-0.3765794634819031,0.9973785877227783,0.43619123101234436,0.4948243498802185,-0.37123554944992065,0.9979824423789978,0.4829105734825134,0.5345487594604492,-0.5248497724533081,0.999627947807312,0.45426544547080994,0.5349635481834412,-0.523591160774231,0.9996718764305115,0.5682691335678101,0.7107483148574829,-0.2758038640022278,0.9962877631187439,0.3739725947380066,0.7205155491828918,-0.24985620379447937,0.9977850914001465,0.5925045013427734,0.9709705710411072,-0.25895029306411743,0.8073697090148926,0.3407105505466461,0.9733978509902954,-0.20303046703338623,0.8468356728553772,0.6215320825576782,1.18738853931427,-0.47058749198913574,0.2750157117843628,0.309428870677948,1.1730992794036865,-0.406990110874176,0.3798409402370453,0.64174485206604,1.2542592287063599,-0.5313398838043213,0.20897211134433746,0.29354435205459595,1.230970025062561,-0.4599152207374573,0.3042517602443695,0.617015540599823,1.2614322900772095,-0.5674039125442505,0.270957350730896,0.3084370493888855,1.234092116355896,-0.5192155241966248,0.387604296207428,0.607060968875885,1.2324408292770386,-0.49249234795570374,0.2661096155643463,0.31715822219848633,1.210993766784668,-0.43702560663223267,0.3786729872226715,0.5323114395141602,1.1508928537368774,-0.04449450597167015,0.09390559047460556,0.4086608290672302,1.1601760387420654,0.045989397913217545,0.10419799387454987,0.5287352800369263,1.4927531480789185,0.04661298170685768,0.12682510912418365,0.4174784719944,1.5059126615524292,0.18057572841644287,0.06890692561864853,0.5263524651527405,1.7911601066589355,0.42784151434898376,0.006272544153034687,0.4155799448490143,1.8074474334716797,0.530320942401886,0.004592576529830694,0.5294520854949951,1.846825122833252,0.45087653398513794,0.0028061503544449806,0.41332656145095825,1.8658467531204224,0.5571039319038391,0.00620272709056735,0.5077276825904846,1.8959028720855713,0.19481787085533142,0.006735634990036488,0.43049368262290955,1.9082180261611938,0.2823149561882019,0.01559542678296566
20251122_132420,5,2025-11-22T13:24:23.915370,REST,REST,0.4694760739803314,0.49588918685913086,-0.5964767336845398,0.9995059967041016,0.48083335161209106,0.47367408871650696,-0.5668149590492249,0.99864262342453,0.48687076568603516,0.47494012117385864,-0.566949725151062,0.998641848564148,0.49320927262306213,0.4763728380203247,-0.567039430141449,0.9985110759735107,0.45683926343917847,0.4718165099620819,-0.5677058696746826,0.9986764192581177,0.44992294907569885,0.47313329577445984,-0.5677787065505981,0.9988264441490173,0.443756639957428,0.47489219903945923,-0.5680252909660339,0.998923122882843,0.5018220543861389,0.49440887570381165,-0.38011452555656433,0.9975895881652832,0.436143159866333,0.49503564834594727,-0.3745454251766205,0.9981436133384705,0.48313823342323303,0.5361022353172302,-0.5276798009872437,0.9996561408042908,0.45433586835861206,0.5366547107696533,-0.52631676197052,0.9996950030326843,0.5694260597229004,0.7108412384986877,-0.27099740505218506,0.9966055750846863,0.37391722202301025,0.7213391065597534,-0.2564103603363037,0.9979439377784729,0.5926157832145691,0.9723277688026428,-0.2589394450187683,0.7973898649215698,0.34042805433273315,0.9732957482337952,-0.21020278334617615,0.8421558737754822,0.6216459274291992,1.1887980699539185,-0.4685390591621399,0.2618383765220642,0.3096408545970917,1.1762356758117676,-0.41271477937698364,0.3621721565723419,0.6412044167518616,1.255675196647644,-0.5284088253974915,0.19731967151165009,0.29387396574020386,1.2352279424667358,-0.46500521898269653,0.2853321135044098,0.6176779270172119,1.264097809791565,-0.5669775605201721,0.25896531343460083,0.3087311387062073,1.2389081716537476,-0.5228725671768188,0.3665284812450409,0.6074621677398682,1.2353688478469849,-0.49184688925743103,0.25481727719306946,0.31760042905807495,1.2152677774429321,-0.44213882088661194,0.3594074547290802,0.5318279266357422,1.1513358354568481,-0.043183717876672745,0.08578947186470032,0.40860772132873535,1.1589888334274292,0.04461582377552986,0.09525498747825623,0.5278027653694153,1.4973028898239136,0.03560027852654457,0.1145271584391594,0.41737833619117737,1.5075761079788208,0.13516640663146973,0.06214087828993797,0.5249456167221069,1.7996457815170288,0.40631574392318726,0.005679243244230747,0.41390538215637207,1.815226435661316,0.4533492922782898,0.004145275801420212,0.5278894901275635,1.855270504951477,0.4279116988182068,0.0025421467144042253,0.41165250539779663,1.8739259243011475,0.476532518863678,0.005607197526842356,0.5061220526695251,1.9048783779144287,0.1703261435031891,0.00609250832349062,0.42771467566490173,1.9175821542739868,0.19782988727092743,0.014093032106757164
20251122_132420,6,2025-11-22T13:24:23.946694,REST,REST,0.46955257654190063,0.49620339274406433,-0.5914691090583801,0.9995315074920654,0.4810488224029541,0.47393134236335754,-0.5611891150474548,0.9986950159072876,0.48705655336380005,0.47519004344940186,-0.5613399744033813,0.9987115263938904,0.4933699071407318,0.47658777236938477,-0.5614209175109863,0.9985781908035278,0.4569217264652252,0.47198981046676636,-0.5619829297065735,0.9987204670906067,0.44992488622665405,0.47320204973220825,-0.5620699524879456,0.9988764524459839,0.44371137022972107,0.47490623593330383,-0.5623124837875366,0.9989518523216248,0.5020374655723572,0.4946354329586029,-0.3764057457447052,0.9977032542228699,0.4360713064670563,0.4951235055923462,-0.37169116735458374,0.9982285499572754,0.4832468032836914,0.5366153717041016,-0.5236955881118774,0.9996700882911682,0.45440807938575745,0.5372185707092285,-0.5225594639778137,0.9997037053108215,0.5696696043014526,0.7117881774902344,-0.2698376476764679,0.9968674182891846,0.37373086810112,0.7222741842269897,-0.2531515657901764,0.9980629682540894,0.5929211974143982,0.976104736328125,-0.25893741846084595,0.7863937616348267,0.3397402763366699,0.9732363224029541,-0.2078876495361328,0.8350618481636047,0.6206178665161133,1.195009469985962,-0.4715147018432617,0.24556998908519745,0.3106931149959564,1.1746819019317627,-0.40962091088294983,0.3416840732097626,0.6403156518936157,1.2648634910583496,-0.5327894687652588,0.18339063227176666,0.2952924072742462,1.233098030090332,-0.4635000228881836,0.26488351821899414,0.6147882342338562,1.2745202779769897,-0.5703337788581848,0.24275118112564087,0.31044691801071167,1.237894892692566,-0.5194520950317383,0.3424808382987976,0.6052082777023315,1.24336838722229,-0.4948044419288635,0.23914766311645508,0.3189045786857605,1.2139722108840942,-0.4384596347808838,0.3367711901664734,0.5337040424346924,1.160679578781128,-0.04305412620306015,0.07868446409702301,0.4088428020477295,1.168737530708313,0.04443680867552757,0.08751650899648666,0.5297108888626099,1.5118401050567627,0.04389578849077225,0.10355406999588013,0.41769471764564514,1.5225656032562256,0.13252010941505432,0.05607221648097038,0.5267099142074585,1.8185569047927856,0.4217640459537506,0.005140642635524273,0.4152440130710602,1.8351198434829712,0.46740561723709106,0.003742215922102332,0.5299208164215088,1.877805233001709,0.44432252645492554,0.0023049928713589907,0.41328659653663635,1.8968992233276367,0.4920947551727295,0.005069164093583822,0.5068567991256714,1.9256563186645508,0.18626469373703003,0.005511039402335882,0.4310750365257263,1.9394997358322144,0.2096153050661087,0.01273308601230383
20251122_132420,7,2025-11-22T13:24:23.977966,REST,REST,0.4696536660194397,0.49652981758117676,-0.5883933901786804,0.9995685815811157,0.4812752306461334,0.4741673767566681,-0.5578650832176208,0.9987983703613281,0.4872772693634033,0.4754263460636139,-0.558021605014801,0.9988147616386414,0.49358606338500977,0.4767993092536926,-0.5581102967262268,0.9986924529075623,0.45707350969314575,0.47214290499687195,-0.5586451292037964,0.9988200664520264,0.44997262954711914,0.47325053811073303,-0.5587416291236877,0.9989647269248962,0.44371289014816284,0.4749094545841217,-0.5589877963066101,0.9990318417549133,0.5022569894790649,0.4948716461658478,-0.37459155917167664,0.9978889226913452,0.4360450208187103,0.4951295554637909,-0.370971143245697,0.9983721375465393,0.4833187460899353,0.5370276570320129,-0.5213125348091125,0.999695897102356,0.45446833968162537,0.537662148475647,-0.5200492143630981,0.9997252821922302,0.5698340535163879,0.713224470615387,-0.2622182071208954,0.9971264004707336,0.3735670745372772,0.7224064469337463,-0.25015485286712646,0.9981988072395325,0.5929799675941467,0.9786286950111389,-0.24189381301403046,0.7844178676605225,0.33892160654067993,0.9730907678604126,-0.2022625207901001,0.8341994285583496,0.6195586919784546,1.197384238243103,-0.45869946479797363,0.2413129061460495,0.31062182784080505,1.1728432178497314,-0.40245455503463745,0.3297927677631378,0.6385063529014587,1.2658467292785645,-0.5212095975875854,0.17794005572795868,0.2952954173088074,1.2302454710006714,-0.4552364945411682,0.25149771571159363,0.6135193109512329,1.2733983993530273,-0.5660727620124817,0.23861753940582275,0.30998656153678894,1.2338625192642212,-0.5125849843025208,0.32838118076324463,0.6037957072257996,1.2431823015213013,-0.48484474420547485,0.23586086928844452,0.3187659978866577,1.2109696865081787,-0.43164458870887756,0.3241305351257324,0.5328091382980347,1.1632376909255981,-0.04224471002817154,0.07219216972589493,0.4086959958076477,1.1688226461410522,0.04361245781183243,0.0803414061665535,0.5286408066749573,1.5147632360458374,0.025428438559174538,0.09351550042629242,0.4128592610359192,1.5234018564224243,0.1217651516199112,0.05057208612561226,0.5187778472900391,1.8247599601745605,0.38868242502212524,0.004650297574698925,0.4091067314147949,1.838145136833191,0.43366536498069763,0.00337702757678926,0.5216780304908752,1.882073163986206,0.409564733505249,0.0020864345133304596,0.40869155526161194,1.897343635559082,0.4558945298194885,0.004580172710120678,0.496367871761322,1.9289250373840332,0.15151488780975342,0.004985110834240913,0.42356476187705994,1.9414894580841064,0.17481018602848053,0.011507312767207623
20251122_132420,8,2025-11-22T13:24:24.010080,REST,REST,0.47004491090774536,0.496775358915329,-0.5897020697593689,0.9995989799499512,0.4817613661289215,0.4744185507297516,-0.5586748719215393,0.9988818764686584,0.4877385199069977,0.4757031798362732,-0.5588303208351135,0.9988999366760254,0.4941259026527405,0.47710752487182617,-0.5589205026626587,0.9987857937812805,0.4575120806694031,0.47225329279899597,-0.5603712797164917,0.9988999962806702,0.450216680765152,0.4732777774333954,-0.5604583024978638,0.9990366697311401,0.44384461641311646,0.4749104380607605,-0.560712993144989,0.9990955591201782,0.5027309656143188,0.4956056773662567,-0.3720915913581848,0.9980409741401672,0.43603944778442383,0.49514520168304443,-0.3691578209400177,0.9984915852546692,0.4835650324821472,0.5374165177345276,-0.5204442739486694,0.99971604347229,0.45465707778930664,0.5378212928771973,-0.5201501250267029,0.9997419714927673,0.5696651935577393,0.713855504989624,-0.25936025381088257,0.9973492622375488,0.3732600510120392,0.7227901220321655,-0.25153425335884094,0.9983065128326416,0.5929473638534546,0.9784824848175049,-0.23975345492362976,0.7799022197723389,0.3388423025608063,0.9730775356292725,-0.2026498019695282,0.8296040296554565,0.6169092059135437,1.1912691593170166,-0.4576415419578552,0.2333720624446869,0.3117557764053345,1.1742243766784668,-0.40573978424072266,0.3146897256374359,0.638180136680603,1.2611502408981323,-0.5207728147506714,0.17068876326084137,0.297659695148468,1.2327733039855957,-0.45994123816490173,0.236837700009346,0.6141009330749512,1.2686331272125244,-0.5612653493881226,0.23158778250217438,0.311822772026062,1.2362563610076904,-0.5179568529129028,0.3117919862270355,0.6042029857635498,1.2392619848251343,-0.48384469747543335,0.22918690741062164,0.32018882036209106,1.212491512298584,-0.4355219304561615,0.3085774779319763,0.5319716334342957,1.1675299406051636,-0.041937462985515594,0.06601524353027344,0.4080432951450348,1.1726676225662231,0.043266601860523224,0.07351931929588318,0.5277479290962219,1.5221703052520752,0.027650287374854088,0.08455950021743774,0.41151008009910583,1.5296157598495483,0.10220316797494888,0.04565788432955742,0.5152878761291504,1.8353300094604492,0.3920060396194458,0.0042158616706728935,0.4065249562263489,1.8495159149169922,0.4237598776817322,0.003053048625588417,0.5178223848342896,1.8925644159317017,0.41261038184165955,0.001892671687528491,0.4065716862678528,1.9100285768508911,0.43983426690101624,0.004147998057305813,0.4931936264038086,1.9405100345611572,0.1529981642961502,0.004520104266703129,0.4202703535556793,1.9515119791030884,0.12765546143054962,0.010427024215459824
20251122_132420,9,2025-11-22T13:24:24.041705,REST,REST,0.47081485390663147,0.49693095684051514,-0.5930657982826233,0.9996275305747986,0.48242783546447754,0.4745524823665619,-0.5614317655563354,0.9989617466926575,0.4883556365966797,0.47584426403045654,-0.5615806579589844,0.9989818930625916,0.49486416578292847,0.4772603213787079,-0.5616642236709595,0.9988735318183899,0.45821675658226013,0.47234979271888733,-0.5641541481018066,0.9989786744117737,0.4506557583808899,0.4733254313468933,-0.5642468929290771,0.9991087913513184,0.4441498816013336,0.47492873668670654,-0.5645114183425903,0.9991593956947327,0.5032960176467896,0.4958011209964752,-0.3704875707626343,0.9981900453567505,0.4360397756099701,0.4952521026134491,-0.37185269594192505,0.9986097812652588,0.48407167196273804,0.5376050472259521,-0.5218501687049866,0.9997346997261047,0.4551355838775635,0.537993848323822,-0.523155152797699,0.9997584819793701,0.56955486536026,0.7139726281166077,-0.25766080617904663,0.9975536465644836,0.3729451298713684,0.7228429317474365,-0.25325489044189453,0.9984192848205566,0.5929223299026489,0.9774101972579956,-0.2375224530696869,0.7782049179077148,0.33888310194015503,0.9728356003761292,-0.20473715662956238,0.8273106813430786,0.6136512160301208,1.1865195035934448,-0.4563630223274231,0.22650966048240662,0.31222787499427795,1.1736139059066772,-0.4137144982814789,0.30161479115486145,0.6379404067993164,1.25482976436615,-0.5194560289382935,0.16412819921970367,0.2988767921924591,1.232314109802246,-0.46982431411743164,0.22422648966312408,0.6142972111701965,1.2614915370941162,-0.558613121509552,0.22475150227546692,0.3121799826622009,1.2347124814987183,-0.5272620916366577,0.2973574101924896,0.6043447256088257,1.2328457832336426,-0.4833246171474457,0.22231954336166382,0.32048308849334717,1.2109272480010986,-0.4434993863105774,0.2946319580078125,0.5313565135002136,1.1665514707565308,-0.04081027954816818,0.06096760183572769,0.40747666358947754,1.1717842817306519,0.042200855910778046,0.06805561482906342,0.5271758437156677,1.5176953077316284,0.008167518302798271,0.07656995952129364,0.411271870136261,1.5259844064712524,0.0679406076669693,0.0412646159529686,0.5149023532867432,1.8319261074066162,0.3659651279449463,0.003828432410955429,0.40615153312683105,1.8477898836135864,0.33449646830558777,0.002766588469967246,0.5173792243003845,1.8880267143249512,0.3882150948047638,0.0017226645722985268,0.40636786818504333,1.9083726406097412,0.3498838543891907,0.003767358837649226,0.49334636330604553,1.9376810789108276,0.13929177820682526,0.004108063876628876,0.419699490070343,1.9474443197250366,0.054964225739240646,0.009466908872127533
